cdl_year,county_fips5,cdl_value,category,pixel_count,acreage
2022,06107,208,Garlic,833,185.3
2022,06107,209,Cantaloupes,45,10.0
2022,06107,210,Prunes,586,130.3
2022,06107,211,Olives,47864,10644.7
2022,06107,212,Oranges,30703,6828.2
2022,06107,213,Honeydew Melons,9,2.0
2022,06107,214,Broccoli,793,176.4
2022,06107,215,Avocados,780,173.5
2022,06107,216,Peppers,2156,479.5
2022,06107,217,Pomegranates,22916,5096.4
2022,06107,218,Nectarines,3008,669.0
2022,06107,219,Greens,229,50.9
2022,06107,220,Plums,52897,11764.0
2022,06107,221,Strawberries,2,0.4
2022,06107,225,Dbl Crop WinWht/Corn,206205,45858.9
2022,06107,226,Dbl Crop Oats/Corn,395,87.8
2022,06107,227,Lettuce,173,38.5
2022,06107,228,Dbl Crop Triticale/Corn,150173,33397.7
2022,06107,236,Dbl Crop WinWht/Sorghum,17777,3953.5
2022,06107,237,Dbl Crop Barley/Corn,108,24.0
2022,06107,238,Dbl Crop WinWht/Cotton,47,10.5
2022,06107,242,Blueberries,619,137.7
