cdl_year,county_fips5,cdl_value,category,pixel_count,acreage
2018,06029,24,Winter Wheat,59922,13326.3
2018,06029,27,Rye,555,123.4
2018,06029,28,Oats,3940,876.2
2018,06029,33,Safflower,4811,1069.9
2018,06029,36,Alfalfa,214302,47659.6
2018,06029,37,Other Hay/Non Alfalfa,14518,3228.7
2018,06029,41,Sugarbeets,2987,664.3
2018,06029,42,Dry Beans,3100,689.4
2018,06029,43,Potatoes,37325,8300.9
2018,06029,44,Other Crops,991,220.4
2018,06029,46,Sweet Potatoes,2882,640.9
2018,06029,47,Misc Vegs & Fruits,43,9.6
2018,06029,48,Watermelons,1238,275.3
2018,06029,49,Onions,14034,3121.1
2018,06029,53,Peas,1741,387.2
2018,06029,54,Tomatoes,29679,6600.5
2018,06029,57,Herbs,12,2.7
2018,06029,58,Clover/Wildflowers,3,0.7
2018,06029,59,Sod/Grass Seed,494,109.9
2018,06029,61,Fallow/Idle Cropland,1578593,351070.6
2018,06029,66,Cherries,29469,6553.7
2018,06029,67,Peaches,92,20.5
2018,06029,68,Apples,6279,1396.4
2018,06029,69,Grapes,433720,96457.0
2018,06029,71,Other Tree Crops,58128,12927.4
2018,06029,72,Citrus,150427,33454.2
2018,06029,74,Pecans,1992,443.0
2018,06029,75,Almonds,982798,218569.0
2018,06029,76,Walnuts,5662,1259.2
2018,06029,77,Pears,146,32.5
2018,06029,111,Open Water,75805,16858.6
2018,06029,121,Developed/Open Space,822465,182911.8
2018,06029,122,Developed/Low Intensity,248965,55368.5
2018,06029,123,Developed/Medium Intensity,272027,60497.3
2018,06029,124,Developed/High Intensity,50930,11326.6
2018,06029,131,Barren,1201632,267236.5
2018,06029,141,Deciduous Forest,108835,24204.3
2018,06029,142,Evergreen Forest,1200792,267049.7
2018,06029,143,Mixed Forest,25647,5703.8
2018,06029,152,Shrubland,9941403,2210914.8
2018,06029,176,Grass/Pasture,4567218,1015724.8
2018,06029,190,Woody Wetlands,14114,3138.9
2018,06029,195,Herbaceous Wetlands,28920,6431.7
2018,06029,204,Pistachios,584548,130000.3
2018,06029,205,Triticale,26670,5931.3
2018,06029,206,Carrots,97423,21666.4
2018,06029,208,Garlic,16118,3584.6
2018,06029,209,Cantaloupes,81,18.0
2018,06029,211,Olives,3932,874.5
2018,06029,212,Oranges,137246,30522.8
2018,06029,213,Honeydew Melons,20,4.4
2018,06029,214,Broccoli,379,84.3
2018,06029,215,Avocados,110,24.5
2018,06029,216,Peppers,5619,1249.6
2018,06029,217,Pomegranates,51276,11403.5
2018,06029,218,Nectarines,25765,5730.0
2018,06029,219,Greens,184,40.9
2018,06029,220,Plums,234,52.0
2018,06029,221,Strawberries,125,27.8
2018,06029,225,Dbl Crop WinWht/Corn,112686,25060.8
2018,06029,226,Dbl Crop Oats/Corn,289,64.3
2018,06029,227,Lettuce,1963,436.6
2018,06029,229,Pumpkins,9,2.0
2018,06029,236,Dbl Crop WinWht/Sorghum,6477,1440.5
2018,06029,237,Dbl Crop Barley/Corn,4,0.9
2018,06029,242,Blueberries,4035,897.4
2018,06029,246,Radishes,1345,299.1
2018,06031,1,Corn,90812,20196.1
2018,06031,2,Cotton,436403,97053.7
2018,06031,3,Rice,12,2.7
2018,06031,4,Sorghum,34770,7732.7
2018,06031,6,Sunflowers,11,2.4
2018,06031,21,Barley,58111,12923.6
2018,06031,22,Durum Wheat,998,221.9
2018,06031,23,Spring Wheat,2,0.4
2018,06031,24,Winter Wheat,183526,40815.2
2018,06031,27,Rye,1796,399.4
2018,06031,28,Oats,2334,519.1
2018,06031,33,Safflower,80911,17994.2
2018,06031,36,Alfalfa,152362,33884.5
2018,06031,37,Other Hay/Non Alfalfa,9059,2014.7
2018,06031,42,Dry Beans,8809,1959.1
2018,06031,43,Potatoes,21,4.7
2018,06031,44,Other Crops,84,18.7
2018,06031,47,Misc Vegs & Fruits,89,19.8
2018,06031,48,Watermelons,137,30.5
2018,06031,49,Onions,28559,6351.4
2018,06031,50,Cucumbers,1,0.2
2018,06031,53,Peas,1298,288.7
2018,06031,54,Tomatoes,111458,24787.7
2018,06031,57,Herbs,171,38.0
2018,06031,58,Clover/Wildflowers,82,18.2
2018,06031,59,Sod/Grass Seed,79,17.6
2018,06031,61,Fallow/Idle Cropland,1033907,229935.4
2018,06031,66,Cherries,9782,2175.5
2018,06031,67,Peaches,8353,1857.7
2018,06031,68,Apples,48,10.7
2018,06031,69,Grapes,35768,7954.6
2018,06031,71,Other Tree Crops,44197,9829.2
2018,06031,72,Citrus,1157,257.3
2018,06031,74,Pecans,474,105.4
2018,06031,75,Almonds,177875,39558.4
2018,06031,76,Walnuts,83450,18558.8
2018,06031,77,Pears,55,12.2
2018,06031,111,Open Water,51953,11554.1
2018,06031,121,Developed/Open Space,100499,22350.4
2018,06031,122,Developed/Low Intensity,48235,10727.2
2018,06031,123,Developed/Medium Intensity,68889,15320.5
2018,06031,124,Developed/High Intensity,15482,3443.1
2018,06031,131,Barren,16389,3644.8
2018,06031,141,Deciduous Forest,3,0.7
2018,06031,142,Evergreen Forest,63,14.0
2018,06031,143,Mixed Forest,8959,1992.4
2018,06031,152,Shrubland,99785,22191.6
2018,06031,176,Grass/Pasture,571028,126993.6
2018,06031,190,Woody Wetlands,718,159.7
2018,06031,195,Herbaceous Wetlands,1727,384.1
2018,06031,204,Pistachios,159287,35424.6
2018,06031,205,Triticale,23550,5237.4
2018,06031,206,Carrots,2950,656.1
2018,06031,208,Garlic,14387,3199.6
2018,06031,209,Cantaloupes,2544,565.8
2018,06031,211,Olives,450,100.1
2018,06031,212,Oranges,1695,377.0
2018,06031,213,Honeydew Melons,1179,262.2
2018,06031,214,Broccoli,854,189.9
2018,06031,216,Peppers,52,11.6
2018,06031,217,Pomegranates,18525,4119.9
2018,06031,218,Nectarines,3546,788.6
2018,06031,219,Greens,31,6.9
2018,06031,220,Plums,2334,519.1
2018,06031,221,Strawberries,18,4.0
2018,06031,225,Dbl Crop WinWht/Corn,159311,35429.9
2018,06031,226,Dbl Crop Oats/Corn,416,92.5
2018,06031,227,Lettuce,1764,392.3
2018,06031,236,Dbl Crop WinWht/Sorghum,28829,6411.4
2018,06031,237,Dbl Crop Barley/Corn,551,122.5
2018,06031,242,Blueberries,1208,268.7
2018,06031,246,Radishes,33,7.3
2018,06039,1,Corn,8887,1976.4
2018,06039,2,Cotton,14031,3120.4
2018,06039,3,Rice,59,13.1
2018,06039,4,Sorghum,4012,892.2
2018,06039,5,Soybeans,1,0.2
2018,06039,6,Sunflowers,1,0.2
2018,06039,21,Barley,264,58.7
2018,06039,22,Durum Wheat,35,7.8
2018,06039,23,Spring Wheat,10,2.2
2018,06039,24,Winter Wheat,23965,5329.7
2018,06039,27,Rye,77,17.1
2018,06039,28,Oats,768,170.8
2018,06039,33,Safflower,6422,1428.2
2018,06039,36,Alfalfa,69048,15355.9
2018,06039,37,Other Hay/Non Alfalfa,16198,3602.3
2018,06039,42,Dry Beans,1024,227.7
2018,06039,43,Potatoes,6,1.3
2018,06039,44,Other Crops,16,3.6
2018,06039,46,Sweet Potatoes,34,7.6
2018,06039,47,Misc Vegs & Fruits,191,42.5
2018,06039,48,Watermelons,164,36.5
2018,06039,49,Onions,753,167.5
2018,06039,53,Peas,3,0.7
2018,06039,54,Tomatoes,29133,6479.0
2018,06039,57,Herbs,35,7.8
2018,06039,58,Clover/Wildflowers,110,24.5
2018,06039,61,Fallow/Idle Cropland,120421,26781.0
2018,06039,66,Cherries,2852,634.3
2018,06039,67,Peaches,71636,15931.5
2018,06039,68,Apples,155,34.5
2018,06039,69,Grapes,332530,73952.9
2018,06039,71,Other Tree Crops,25611,5695.7
2018,06039,72,Citrus,20727,4609.6
2018,06039,74,Pecans,52,11.6
2018,06039,75,Almonds,583218,129704.6
2018,06039,76,Walnuts,12369,2750.8
2018,06039,77,Pears,166,36.9
2018,06039,111,Open Water,44953,9997.3
2018,06039,112,Perennial Ice/Snow,2635,586.0
2018,06039,121,Developed/Open Space,156093,34714.2
2018,06039,122,Developed/Low Intensity,43052,9574.5
2018,06039,123,Developed/Medium Intensity,24197,5381.3
2018,06039,124,Developed/High Intensity,5143,1143.8
2018,06039,131,Barren,246641,54851.6
2018,06039,141,Deciduous Forest,71681,15941.5
2018,06039,142,Evergreen Forest,1918543,426673.7
2018,06039,143,Mixed Forest,525,116.8
2018,06039,152,Shrubland,815394,181339.3
2018,06039,176,Grass/Pasture,1182761,263039.7
2018,06039,190,Woody Wetlands,3220,716.1
2018,06039,195,Herbaceous Wetlands,4434,986.1
2018,06039,204,Pistachios,200033,44486.3
2018,06039,205,Triticale,1633,363.2
2018,06039,206,Carrots,157,34.9
2018,06039,208,Garlic,3308,735.7
2018,06039,209,Cantaloupes,398,88.5
2018,06039,211,Olives,4023,894.7
2018,06039,212,Oranges,12937,2877.1
2018,06039,213,Honeydew Melons,50,11.1
2018,06039,214,Broccoli,314,69.8
2018,06039,216,Peppers,86,19.1
2018,06039,217,Pomegranates,18659,4149.7
2018,06039,218,Nectarines,73,16.2
2018,06039,220,Plums,584,129.9
2018,06039,221,Strawberries,14,3.1
2018,06039,225,Dbl Crop WinWht/Corn,80469,17895.9
2018,06039,226,Dbl Crop Oats/Corn,4199,933.8
2018,06039,227,Lettuce,562,125.0
2018,06039,236,Dbl Crop WinWht/Sorghum,399,88.7
2018,06039,237,Dbl Crop Barley/Corn,30,6.7
2018,06039,238,Dbl Crop WinWht/Cotton,1,0.2
2018,06039,242,Blueberries,3613,803.5
2018,06039,246,Radishes,2,0.4
2018,06047,1,Corn,93477,20788.8
2018,06047,2,Cotton,235938,52471.3
2018,06047,3,Rice,5982,1330.4
2018,06047,4,Sorghum,5717,1271.4
2018,06047,5,Soybeans,4,0.9
2018,06047,6,Sunflowers,64,14.2
2018,06047,14,Mint,3,0.7
2018,06047,21,Barley,1910,424.8
2018,06047,22,Durum Wheat,34,7.6
2018,06047,23,Spring Wheat,166,36.9
2018,06047,24,Winter Wheat,86138,19156.6
2018,06047,27,Rye,741,164.8
2018,06047,28,Oats,9161,2037.4
2018,06047,33,Safflower,4062,903.4
2018,06047,36,Alfalfa,344733,76666.8
2018,06047,37,Other Hay/Non Alfalfa,68665,15270.7
2018,06047,42,Dry Beans,1456,323.8
2018,06047,43,Potatoes,43,9.6
2018,06047,44,Other Crops,2418,537.8
2018,06047,46,Sweet Potatoes,25359,5639.7
2018,06047,47,Misc Vegs & Fruits,105,23.4
2018,06047,48,Watermelons,6390,1421.1
2018,06047,49,Onions,5790,1287.7
2018,06047,50,Cucumbers,37,8.2
2018,06047,53,Peas,66,14.7
2018,06047,54,Tomatoes,127549,28366.2
2018,06047,57,Herbs,183,40.7
2018,06047,58,Clover/Wildflowers,14010,3115.7
2018,06047,59,Sod/Grass Seed,141,31.4
2018,06047,61,Fallow/Idle Cropland,285147,63415.2
2018,06047,66,Cherries,3258,724.6
2018,06047,67,Peaches,35185,7825.0
2018,06047,68,Apples,12,2.7
2018,06047,69,Grapes,68131,15152.0
2018,06047,71,Other Tree Crops,8647,1923.0
2018,06047,72,Citrus,106,23.6
2018,06047,74,Pecans,28,6.2
2018,06047,75,Almonds,581568,129337.6
2018,06047,76,Walnuts,41596,9250.7
2018,06047,77,Pears,34,7.6
2018,06047,111,Open Water,74983,16675.8
2018,06047,121,Developed/Open Space,214313,47662.1
2018,06047,122,Developed/Low Intensity,85015,18906.9
2018,06047,123,Developed/Medium Intensity,61695,13720.6
2018,06047,124,Developed/High Intensity,8669,1927.9
2018,06047,131,Barren,40570,9022.6
2018,06047,141,Deciduous Forest,734,163.2
2018,06047,142,Evergreen Forest,1150,255.8
2018,06047,143,Mixed Forest,76414,16994.1
2018,06047,152,Shrubland,223650,49738.6
2018,06047,176,Grass/Pasture,1899492,422436.9
2018,06047,190,Woody Wetlands,15697,3490.9
2018,06047,195,Herbaceous Wetlands,436552,97086.8
2018,06047,204,Pistachios,71827,15973.9
2018,06047,205,Triticale,5494,1221.8
2018,06047,206,Carrots,1572,349.6
2018,06047,208,Garlic,3187,708.8
2018,06047,209,Cantaloupes,17843,3968.2
2018,06047,211,Olives,1188,264.2
2018,06047,212,Oranges,952,211.7
2018,06047,213,Honeydew Melons,1550,344.7
2018,06047,214,Broccoli,9,2.0
2018,06047,216,Peppers,3211,714.1
2018,06047,217,Pomegranates,2342,520.8
2018,06047,218,Nectarines,23,5.1
2018,06047,220,Plums,4255,946.3
2018,06047,221,Strawberries,98,21.8
2018,06047,222,Squash,191,42.5
2018,06047,225,Dbl Crop WinWht/Corn,188181,41850.4
2018,06047,226,Dbl Crop Oats/Corn,161098,35827.3
2018,06047,227,Lettuce,1084,241.1
2018,06047,229,Pumpkins,7,1.6
2018,06047,236,Dbl Crop WinWht/Sorghum,1985,441.5
2018,06047,237,Dbl Crop Barley/Corn,707,157.2
2018,06047,238,Dbl Crop WinWht/Cotton,575,127.9
2018,06047,242,Blueberries,344,76.5
2018,06047,244,Cauliflower,2,0.4
2018,06047,246,Radishes,14,3.1
2018,06077,1,Corn,384587,85530.1
2018,06077,2,Cotton,1457,324.0
2018,06077,3,Rice,14380,3198.0
2018,06077,4,Sorghum,12097,2690.3
2018,06077,5,Soybeans,299,66.5
2018,06077,6,Sunflowers,3074,683.6
2018,06077,14,Mint,4,0.9
2018,06077,21,Barley,4200,934.1
2018,06077,23,Spring Wheat,92,20.5
2018,06077,24,Winter Wheat,107287,23860.1
2018,06077,27,Rye,1090,242.4
2018,06077,28,Oats,14857,3304.1
2018,06077,33,Safflower,39214,8721.0
2018,06077,36,Alfalfa,303456,67487.0
2018,06077,37,Other Hay/Non Alfalfa,121074,26926.2
2018,06077,42,Dry Beans,36705,8163.0
2018,06077,43,Potatoes,1575,350.3
2018,06077,44,Other Crops,73,16.2
2018,06077,46,Sweet Potatoes,30,6.7
2018,06077,47,Misc Vegs & Fruits,5,1.1
2018,06077,48,Watermelons,5439,1209.6
2018,06077,49,Onions,6979,1552.1
2018,06077,50,Cucumbers,7984,1775.6
2018,06077,53,Peas,1302,289.6
2018,06077,54,Tomatoes,96673,21499.6
2018,06077,57,Herbs,87,19.3
2018,06077,58,Clover/Wildflowers,8645,1922.6
2018,06077,59,Sod/Grass Seed,4997,1111.3
2018,06077,61,Fallow/Idle Cropland,127624,28382.9
2018,06077,66,Cherries,85067,18918.4
2018,06077,67,Peaches,38703,8607.3
2018,06077,68,Apples,10134,2253.7
2018,06077,69,Grapes,404430,89943.1
2018,06077,71,Other Tree Crops,8325,1851.4
2018,06077,72,Citrus,29,6.4
2018,06077,74,Pecans,2414,536.9
2018,06077,75,Almonds,290420,64587.9
2018,06077,76,Walnuts,286258,63662.2
2018,06077,77,Pears,1445,321.4
2018,06077,111,Open Water,89859,19984.2
2018,06077,121,Developed/Open Space,150266,33418.4
2018,06077,122,Developed/Low Intensity,133733,29741.5
2018,06077,123,Developed/Medium Intensity,205084,45609.6
2018,06077,124,Developed/High Intensity,62838,13974.8
2018,06077,131,Barren,6511,1448.0
2018,06077,141,Deciduous Forest,818,181.9
2018,06077,142,Evergreen Forest,96,21.3
2018,06077,143,Mixed Forest,27517,6119.6
2018,06077,152,Shrubland,92926,20666.2
2018,06077,176,Grass/Pasture,682358,151752.8
2018,06077,190,Woody Wetlands,11609,2581.8
2018,06077,195,Herbaceous Wetlands,33439,7436.7
2018,06077,204,Pistachios,1757,390.7
2018,06077,205,Triticale,20102,4470.6
2018,06077,206,Carrots,4699,1045.0
2018,06077,208,Garlic,3009,669.2
2018,06077,209,Cantaloupes,748,166.4
2018,06077,211,Olives,28460,6329.4
2018,06077,212,Oranges,1729,384.5
2018,06077,216,Peppers,1011,224.8
2018,06077,217,Pomegranates,1215,270.2
2018,06077,219,Greens,1,0.2
2018,06077,220,Plums,6868,1527.4
2018,06077,221,Strawberries,822,182.8
2018,06077,222,Squash,1598,355.4
2018,06077,224,Vetch,7,1.6
2018,06077,225,Dbl Crop WinWht/Corn,40768,9066.6
2018,06077,226,Dbl Crop Oats/Corn,53514,11901.2
2018,06077,227,Lettuce,4,0.9
2018,06077,229,Pumpkins,4853,1079.3
2018,06077,236,Dbl Crop WinWht/Sorghum,1,0.2
2018,06077,237,Dbl Crop Barley/Corn,138,30.7
2018,06077,238,Dbl Crop WinWht/Cotton,1,0.2
2018,06077,242,Blueberries,90,20.0
2018,06099,1,Corn,132904,29557.1
2018,06099,2,Cotton,7146,1589.2
2018,06099,3,Rice,1723,383.2
2018,06099,4,Sorghum,3524,783.7
2018,06099,5,Soybeans,3,0.7
2018,06099,6,Sunflowers,284,63.2
2018,06099,14,Mint,22,4.9
2018,06099,21,Barley,405,90.1
2018,06099,23,Spring Wheat,37,8.2
2018,06099,24,Winter Wheat,29512,6563.3
2018,06099,27,Rye,1776,395.0
2018,06099,28,Oats,6513,1448.5
2018,06099,33,Safflower,4811,1069.9
2018,06099,36,Alfalfa,160747,35749.3
2018,06099,37,Other Hay/Non Alfalfa,112328,24981.1
2018,06099,42,Dry Beans,24446,5436.7
2018,06099,43,Potatoes,112,24.9
2018,06099,44,Other Crops,433,96.3
2018,06099,46,Sweet Potatoes,1422,316.2
2018,06099,47,Misc Vegs & Fruits,54,12.0
2018,06099,48,Watermelons,3819,849.3
2018,06099,49,Onions,1580,351.4
2018,06099,50,Cucumbers,87,19.3
2018,06099,53,Peas,79,17.6
2018,06099,54,Tomatoes,41175,9157.1
2018,06099,57,Herbs,8,1.8
2018,06099,58,Clover/Wildflowers,11048,2457.0
2018,06099,59,Sod/Grass Seed,566,125.9
2018,06099,61,Fallow/Idle Cropland,69357,15424.6
2018,06099,66,Cherries,13107,2914.9
2018,06099,67,Peaches,39951,8884.9
2018,06099,68,Apples,2728,606.7
2018,06099,69,Grapes,42853,9530.3
2018,06099,71,Other Tree Crops,5953,1323.9
2018,06099,72,Citrus,1827,406.3
2018,06099,74,Pecans,1634,363.4
2018,06099,75,Almonds,677181,150601.4
2018,06099,76,Walnuts,163678,36401.1
2018,06099,77,Pears,82,18.2
2018,06099,111,Open Water,51653,11487.4
2018,06099,121,Developed/Open Space,161305,35873.4
2018,06099,122,Developed/Low Intensity,105163,23387.7
2018,06099,123,Developed/Medium Intensity,136549,30367.8
2018,06099,124,Developed/High Intensity,33194,7382.2
2018,06099,131,Barren,20504,4560.0
2018,06099,141,Deciduous Forest,3304,734.8
2018,06099,142,Evergreen Forest,961,213.7
2018,06099,143,Mixed Forest,214410,47683.6
2018,06099,152,Shrubland,536323,119275.4
2018,06099,176,Grass/Pasture,1269253,282275.1
2018,06099,190,Woody Wetlands,14657,3259.6
2018,06099,195,Herbaceous Wetlands,45316,10078.0
2018,06099,204,Pistachios,1637,364.1
2018,06099,205,Triticale,3564,792.6
2018,06099,206,Carrots,197,43.8
2018,06099,208,Garlic,750,166.8
2018,06099,209,Cantaloupes,2234,496.8
2018,06099,211,Olives,5931,1319.0
2018,06099,212,Oranges,1055,234.6
2018,06099,213,Honeydew Melons,322,71.6
2018,06099,216,Peppers,435,96.7
2018,06099,217,Pomegranates,534,118.8
2018,06099,218,Nectarines,4,0.9
2018,06099,220,Plums,3144,699.2
2018,06099,221,Strawberries,427,95.0
2018,06099,222,Squash,35,7.8
2018,06099,224,Vetch,1,0.2
2018,06099,225,Dbl Crop WinWht/Corn,80633,17932.3
2018,06099,226,Dbl Crop Oats/Corn,96052,21361.5
2018,06099,227,Lettuce,166,36.9
2018,06099,229,Pumpkins,509,113.2
2018,06099,236,Dbl Crop WinWht/Sorghum,202,44.9
2018,06099,237,Dbl Crop Barley/Corn,289,64.3
2018,06099,238,Dbl Crop WinWht/Cotton,19,4.2
2018,06099,242,Blueberries,696,154.8
2018,06099,246,Radishes,1,0.2
2018,06107,1,Corn,121360,26989.8
2018,06107,2,Cotton,100300,22306.2
2018,06107,3,Rice,4,0.9
2018,06107,4,Sorghum,12527,2785.9
2018,06107,6,Sunflowers,10,2.2
2018,06107,21,Barley,17360,3860.8
2018,06107,22,Durum Wheat,1347,299.6
2018,06107,24,Winter Wheat,91125,20265.7
2018,06107,27,Rye,2773,616.7
2018,06107,28,Oats,8868,1972.2
2018,06107,33,Safflower,554,123.2
2018,06107,36,Alfalfa,187474,41693.2
2018,06107,37,Other Hay/Non Alfalfa,6125,1362.2
2018,06107,42,Dry Beans,2448,544.4
2018,06107,43,Potatoes,771,171.5
2018,06107,44,Other Crops,330,73.4
2018,06107,47,Misc Vegs & Fruits,164,36.5
2018,06107,48,Watermelons,6,1.3
2018,06107,49,Onions,242,53.8
2018,06107,53,Peas,2258,502.2
2018,06107,54,Tomatoes,2378,528.9
2018,06107,57,Herbs,2,0.4
2018,06107,58,Clover/Wildflowers,10,2.2
2018,06107,59,Sod/Grass Seed,100,22.2
2018,06107,61,Fallow/Idle Cropland,498984,110971.4
2018,06107,66,Cherries,14569,3240.1
2018,06107,67,Peaches,32342,7192.7
2018,06107,68,Apples,302,67.2
2018,06107,69,Grapes,261147,58077.7
2018,06107,71,Other Tree Crops,225690,50192.2
2018,06107,72,Citrus,231495,51483.2
2018,06107,74,Pecans,4375,973.0
2018,06107,75,Almonds,324319,72126.8
2018,06107,76,Walnuts,185643,41286.0
2018,06107,77,Pears,897,199.5
2018,06107,111,Open Water,37639,8370.7
2018,06107,112,Perennial Ice/Snow,1074,238.9
2018,06107,121,Developed/Open Space,228075,50722.7
2018,06107,122,Developed/Low Intensity,93050,20693.8
2018,06107,123,Developed/Medium Intensity,122044,27141.9
2018,06107,124,Developed/High Intensity,19678,4376.3
2018,06107,131,Barren,722259,160626.5
2018,06107,141,Deciduous Forest,107674,23946.1
2018,06107,142,Evergreen Forest,3936535,875464.3
2018,06107,143,Mixed Forest,2103,467.7
2018,06107,152,Shrubland,3177340,706623.4
2018,06107,176,Grass/Pasture,1954672,434708.6
2018,06107,190,Woody Wetlands,13184,2932.1
2018,06107,195,Herbaceous Wetlands,5902,1312.6
2018,06107,204,Pistachios,239341,53228.2
2018,06107,205,Triticale,13484,2998.8
2018,06107,206,Carrots,3576,795.3
2018,06107,208,Garlic,1471,327.1
2018,06107,209,Cantaloupes,12,2.7
2018,06107,211,Olives,55916,12435.4
2018,06107,212,Oranges,310272,69002.8
2018,06107,213,Honeydew Melons,12,2.7
2018,06107,214,Broccoli,2510,558.2
2018,06107,215,Avocados,816,181.5
2018,06107,216,Peppers,33,7.3
2018,06107,217,Pomegranates,22379,4977.0
2018,06107,218,Nectarines,33128,7367.5
2018,06107,219,Greens,188,41.8
2018,06107,220,Plums,16994,3779.4
2018,06107,221,Strawberries,18,4.0
2018,06107,225,Dbl Crop WinWht/Corn,422586,93980.9
2018,06107,226,Dbl Crop Oats/Corn,2421,538.4
2018,06107,227,Lettuce,1144,254.4
2018,06107,229,Pumpkins,50,11.1
2018,06107,236,Dbl Crop WinWht/Sorghum,31162,6930.3
2018,06107,237,Dbl Crop Barley/Corn,1010,224.6
2018,06107,242,Blueberries,6251,1390.2
2018,06107,246,Radishes,103,22.9
